time,elgeseter_pm25_nilu,torget_pm25_nilu,elgeseter_pm10_nilu,torget_pm10_nilu,elgeseter_pm1_iot,torget_pm1_iot,elgeseter_pm25_iot,torget_pm25_iot,elgeseter_pm10_iot,torget_pm10_iot,elgeseter_opctemp_iot,torget_opctemp_iot,elgeseter_opchum_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction,16219V72812_Total,44656V72812_Total,10236V72161_Total
2021-01-03 15:00:00,17.504007,16.8,18.326388,17.0,1.9573168456554413,1.3489584863185882,2.3370621681213377,1.6054361581802368,2.5998081803321837,1.7330688059329986,1.0,0.0,40.0,44.05,-9.0,88.0,0.0,1017.9,1.4,203.0,884.0,870.0,356.0
2021-01-03 16:00:00,21.594418,16.7,23.318895,17.3,1.6673757575807118,1.4548515251704626,2.009783631279355,1.7437538646516346,2.52164249760764,2.031800003278823,1.0,0.0,40.04761904761905,44.0,-9.5,88.0,0.0,1018.3,0.8,214.0,750.0,686.0,338.0
2021-01-03 17:00:00,18.830486,22.1,20.366139,22.6,1.5575358810878934,1.1951783072380793,1.8844605003084456,1.3990807902245295,2.1908685252780007,1.5705386258306957,1.0,0.0,40.61904761904762,44.23809523809524,-8.8,88.0,0.0,1018.6,2.1,205.0,748.0,734.0,354.0
2021-01-03 18:00:00,22.64255,22.6,23.982757,23.1,1.8954671848387945,1.6091584137507848,2.3102371976489113,1.915122395470029,2.6219542821248374,2.040447677884783,1.0,0.0,40.57142857142857,43.80952380952381,-9.2,87.0,0.0,1018.6,2.2,211.0,621.0,560.0,353.0
2021-01-03 19:00:00,15.103361,21.8,16.217773,22.2,1.5798606418427967,1.279281911253929,1.9120900744483584,1.486156278848648,2.1041951520102367,1.6301719069480896,1.0,0.0,40.0,43.0,-9.5,88.0,0.0,1019.1,1.7,204.0,586.0,498.0,356.0
2021-01-03 20:00:00,22.207504,21.6,23.330767,22.0,1.884468710422516,1.213526183650607,2.2685912370681764,1.417421233086359,2.6195956587791445,1.5409909032640003,1.0,,40.0,43.285714285714285,-9.6,89.0,0.0,1019.1,1.5,210.0,526.0,506.0,325.0
2021-01-03 21:00:00,17.3564,22.6,18.46489,23.0,1.7352140971592493,1.0266915332703364,2.108850904873439,1.2132764401889982,2.500876545906067,1.3481493989626567,0.9523809523809523,,40.0,44.0,-10.0,88.0,0.0,1019.4,1.5,208.0,422.0,538.0,205.0
2021-01-03 22:00:00,17.460093,22.1,18.706471,22.6,1.3770147420111156,0.7601040459814525,1.6911175080708094,0.9125507587478274,1.8210547197432745,1.1055883594921656,0.0,,40.04761904761905,44.0,-9.7,89.0,0.0,1019.4,1.8,203.0,340.0,395.0,184.0
2021-01-03 23:00:00,15.909385,20.2,17.023029,20.5,1.0871349856967019,0.5669570729136467,1.4016625370298113,0.6783212453126908,1.505240363734109,0.8265785366296768,0.0,,40.0,44.0,-10.2,88.0,0.0,1019.7,1.0,197.0,205.0,176.0,111.0
2021-01-04 00:00:00,14.230103,16.7,14.759251,16.8,0.6187309145927429,0.4460272462595077,0.7360254615545273,0.5295932335512978,0.8750960201025009,0.5869464945225489,0.0,,40.35,44.0,-9.7,89.0,0.0,1019.5,1.7,198.0,111.0,92.0,68.0
2021-01-04 01:00:00,10.299205,13.4,10.766125,13.5,0.5642034014066061,0.368183597212746,0.6673493129866463,0.4496011237303416,0.8087954521179199,0.5153032101335979,0.0,,40.0,43.714285714285715,-10.4,90.0,0.0,1019.5,1.0,164.0,57.0,61.0,33.0
2021-01-04 02:00:00,7.195572,9.2,7.266223,9.2,0.42117291547003244,0.3052247634955815,0.51351940206119,0.3757430712381999,0.5937875651177906,0.42151068505786715,0.0,,40.04761904761905,43.23809523809524,-10.2,90.0,0.0,1019.4,1.1,209.0,23.0,31.0,16.0
2021-01-04 03:00:00,7.79648,7.4,8.166896,7.4,0.2767869113456635,0.2289876878261566,0.3353271385033925,0.27405373454093934,0.38124721958523705,0.3470012806355953,0.0,,40.0,43.95,-11.0,88.0,0.0,1019.4,0.9,195.0,28.0,30.0,9.0
2021-01-04 04:00:00,4.859299,6.0,5.127024,6.0,0.28271607086062434,0.22623670384997413,0.36550952345132826,0.27796193389665513,0.4312806650996208,0.3756549031961532,0.0,,40.1,42.95238095238095,-10.8,89.0,0.0,1019.4,1.3,202.0,25.0,41.0,12.0
2021-01-04 05:00:00,1.808641,4.9,2.330511,4.9,0.28283892075220746,0.24800815255869002,0.38565277343704585,0.34300841816834043,0.6293144112541562,0.5201000457718259,0.0,,40.0,42.904761904761905,-9.8,89.0,0.0,1019.3,1.6,201.0,107.0,128.0,30.0
2021-01-04 06:00:00,1.59762,4.0,1.46122,3.9,0.36730453797749113,0.3296694698787871,0.48980827700524104,0.4742858949161711,0.8327487990969703,0.7116679946581522,0.0,,40.04761904761905,44.0,-11.0,88.0,0.0,1019.1,0.3,214.0,539.0,772.0,104.0
2021-01-04 07:00:00,2.290873,3.8,3.485761,3.7,0.5992373866694314,0.46306275186084567,0.7856867568833488,0.6359617710113525,1.079175741899581,1.0838521491913569,0.0,,40.0,44.0,-10.9,89.0,0.0,1019.2,0.4,210.0,1141.0,1482.0,267.0
2021-01-04 08:00:00,3.927495,4.2,5.516502,4.4,0.9808897376060486,0.6275947660207748,1.250570645928383,0.8081392228603363,2.0532027304172518,1.315261659026146,0.0,,40.0,44.05,-9.3,91.0,0.0,1019.5,1.5,202.0,1136.0,1251.0,356.0
2021-01-04 09:00:00,6.36972,6.1,8.044082,6.7,1.5362612690244402,0.7753539227304005,1.9043241455441429,0.9843332114673796,2.479800967943101,1.436446502095177,0.0,,40.0,44.095238095238095,-10.6,88.0,0.0,1019.4,1.1,216.0,1028.0,1224.0,316.0
2021-01-04 10:00:00,11.857667,9.2,14.032765,10.4,1.3258405469712757,0.9162886426562354,1.6710984706878662,1.1721818049748738,2.598316578637986,1.7978129727499825,0.0,,40.0,43.57142857142857,-10.2,90.0,0.0,1019.4,1.0,214.0,1051.0,1253.0,351.0
2021-01-04 11:00:00,19.774368,12.6,21.488882,14.0,1.5061490933100383,1.2012786666552226,2.0267329726900374,1.5510119370051794,3.711662599018642,2.2989929290044877,0.9523809523809523,0.0,40.0,42.42857142857143,-10.1,89.0,0.0,1019.4,0.6,188.0,1032.0,1203.0,356.0
2021-01-04 12:00:00,14.263362,15.1,17.708661,17.1,1.5973152220249176,1.351451147170294,1.979856139421463,1.6938655433200656,2.5641801416873933,2.574009577433268,1.0,0.0,40.0,42.42857142857143,-8.9,88.0,0.0,1019.0,1.3,191.0,1078.0,1272.0,365.0
2021-01-04 13:00:00,17.437635,18.2,21.362115,20.9,1.8159827221007574,1.345059448480606,2.269555375689552,1.6904078722000122,2.7677470332100276,2.377689516544342,1.0,0.0,40.0,43.4,-8.0,88.0,0.0,1018.5,1.0,194.0,1200.0,1373.0,456.0
2021-01-04 14:00:00,20.632313,22.2,23.974266,25.6,2.172167357944307,1.2739720486459278,2.8033361548469182,1.6865459453491938,3.5394353980109807,2.2461202769052413,1.0,0.0,40.04761904761905,43.95238095238095,-7.5,85.0,0.0,1018.3,1.2,164.0,1336.0,1655.0,474.0
2021-01-04 15:00:00,19.684381,24.4,22.551463,27.6,2.954773499852135,1.9691653478713262,3.6792093004499162,2.4785413458233787,4.7520294189453125,3.2163521221705844,1.0,0.0,40.0,44.0,-8.9,87.0,0.0,1018.2,0.4,163.0,1447.0,1806.0,525.0
2021-01-04 16:00:00,21.639688,23.1,25.169548,26.4,3.2920629024505614,2.53328305766696,4.017993414402008,3.0748822348458424,4.924955952167511,3.7655580838521323,1.0,,40.05,44.61904761904762,-9.0,88.0,0.0,1018.0,1.4,213.0,1182.0,1230.0,484.0
2021-01-04 17:00:00,31.306849,25.0,36.694687,30.1,3.4235733236585344,2.3898488342761994,4.212925400052752,2.8845089197158815,5.04446344148545,3.586760711669922,1.0,,40.0,44.45,-8.9,89.0,0.0,1018.0,1.1,207.0,876.0,890.0,379.0
2021-01-04 18:00:00,33.827934,33.8,37.834344,40.0,3.361808243251982,2.7334321907588413,4.12106078011649,3.283172675541469,4.933560337339129,4.2544904209318615,0.09523809523809523,,40.142857142857146,44.714285714285715,-8.0,90.0,0.0,1018.0,1.3,170.0,654.0,673.0,302.0
2021-01-04 19:00:00,34.204372,43.3,37.175176,47.3,3.866318476827521,2.8828107175372897,4.739878227836208,3.447506586710612,5.5495626800938656,3.9339548519679477,0.0,,40.10526315789474,45.0,-9.9,87.0,0.0,1018.1,0.6,156.0,554.0,575.0,267.0
2021-01-04 20:00:00,37.84742,40.6,41.201836,44.1,2.925457227230072,2.598978723798479,3.5809340119361877,3.0866654146285284,4.152917981147766,3.629790192558652,0.45,,40.05,45.0,-9.2,90.0,0.0,1018.1,1.0,143.0,477.0,468.0,234.0
2021-01-04 21:00:00,35.827717,46.1,38.781372,50.2,2.4503673712412515,2.1194611191749573,3.0028877825964067,2.514581972360611,3.687997783933367,2.7985647201538084,1.2380952380952381,0.4,40.0,44.05,-8.2,90.0,0.0,1018.0,0.4,217.0,380.0,484.0,198.0
2021-01-04 22:00:00,32.500275,44.0,35.783303,46.9,2.0403582595643543,1.4737084706624348,2.4903577112016224,1.7626287653332664,2.894527350153242,2.059838045211065,2.0,1.380952380952381,40.0,43.285714285714285,-7.6,87.0,0.0,1017.9,0.8,215.0,286.0,362.0,122.0
2021-01-04 23:00:00,25.307133,41.4,27.680462,43.9,1.310271563984099,1.0732513609386625,1.5919469311123802,1.2746250402359736,1.7908181690034413,1.4866644513039362,2.761904761904762,2.0,40.0,43.0,-8.0,88.0,0.0,1017.6,0.8,221.0,178.0,168.0,85.0
2021-01-05 00:00:00,21.310993,35.2,23.051117,37.1,0.9772102504968643,0.76283727089564,1.2178045600652694,0.9250122365497407,1.608643800020218,1.1713424097924006,2.95,1.9047619047619047,39.7,42.95238095238095,-7.5,88.0,0.0,1017.4,0.8,228.0,100.0,95.0,50.0
2021-01-05 01:00:00,15.994317,24.5,17.076387,25.5,0.7353965242703756,0.638492026925087,0.9169181443396068,0.7931452348828316,1.0495174952915736,0.9311010569334031,2.2857142857142856,1.0,39.904761904761905,43.45,-8.8,87.0,0.0,1017.0,0.7,220.0,36.0,44.0,21.0
2021-01-05 02:00:00,10.683823,18.5,11.301836,19.1,0.5414623007887885,0.42342394306546166,0.677906504699162,0.5169819650195894,0.9742603727749416,0.6161358810606457,2.9523809523809526,1.4285714285714286,39.57142857142857,43.333333333333336,-6.9,90.0,0.0,1016.8,0.9,190.0,17.0,27.0,13.0
2021-01-05 03:00:00,7.3765979999999995,13.4,8.444211,13.9,0.4530015147867657,0.3512701079958961,0.5712409416834513,0.43888760038784574,0.8010898133118948,0.5486033204055968,2.7142857142857144,1.4285714285714286,40.0,43.38095238095238,-7.0,91.0,0.0,1016.5,1.1,82.0,22.0,23.0,10.0
2021-01-05 04:00:00,3.817947,10.4,4.468346,10.5,0.3981055893003941,0.32436492755299523,0.494608499109745,0.41906374834832694,0.5462391689419747,0.6345256723108745,3.0,2.0,40.0,43.0,-6.4,90.0,0.0,1016.3,0.4,152.0,44.0,36.0,12.0
2021-01-05 05:00:00,5.906008,7.3,6.529553,7.4,0.3486058853921436,0.27864883169531823,0.46477802168755306,0.3678287178277969,0.65627878620511,0.48170236945152284,3.619047619047619,2.35,40.0,43.0,-6.2,88.0,0.0,1016.2,1.1,194.0,107.0,125.0,27.0
2021-01-05 06:00:00,5.001594,6.2,5.585432,6.2,0.39518222354707266,0.31587505624407813,0.5463073963210696,0.4189304099196479,0.976143886645635,0.6625964343547821,4.0,3.0,40.0,43.333333333333336,-5.2,86.0,0.0,1016.2,1.0,196.0,533.0,747.0,101.0
2021-01-05 07:00:00,3.7438919999999998,5.3,4.255714,5.5,0.5415314052786145,0.42625026617731365,0.7505079848425729,0.595246699594316,1.2521226207415264,1.177928192274911,4.0,3.380952380952381,40.0,42.904761904761905,-5.1,83.0,0.0,1016.1,1.0,212.0,1099.0,1460.0,304.0
2021-01-05 08:00:00,5.220155,5.0,6.975977,5.1,0.7560709655284882,0.5952726034891038,1.0107719212770463,0.7992640762102037,1.5128727018833161,1.2798798510006495,4.65,4.0,39.85,42.142857142857146,-6.0,88.0,0.0,1016.2,0.4,173.0,1244.0,1293.0,375.0
2021-01-05 09:00:00,8.49892,6.2,9.776258,6.7,1.07431545711699,0.6714230746030807,1.4262169060252963,0.8935541301965714,1.8151718974113464,1.4817438572645187,5.0,4.0,40.0,42.35,-5.8,89.0,0.0,1016.1,0.8,191.0,1027.0,1217.0,293.0
2021-01-05 10:00:00,10.054211,9.0,13.181794,10.2,1.1080521724440835,0.7250832603091285,1.510949113152244,0.9470005943661645,2.650023476643996,1.5236607052031017,5.045454545454546,4.666666666666667,39.04545454545455,41.285714285714285,-4.4,82.0,0.0,1016.0,1.0,176.0,1031.0,1231.0,307.0
2021-01-05 11:00:00,15.195015,12.4,17.762889,14.2,0.9900804389090765,0.6529260306131273,1.351221896353222,0.9056273358208793,1.9281102418899536,1.5344743274507069,5.9523809523809526,5.0,39.523809523809526,41.61904761904762,-4.8,84.0,0.0,1015.5,1.1,228.0,1074.0,1272.0,332.0
2021-01-05 12:00:00,12.360651,13.1,15.567388,14.9,1.1680874058178492,0.7987286334946042,1.5228043908164615,1.0801986342384702,2.110267304238819,1.8609089851379395,6.0,5.0,39.04761904761905,41.476190476190474,-4.3,86.0,0.0,1015.0,1.2,187.0,1157.0,1310.0,399.0
2021-01-05 13:00:00,14.884092,13.1,18.257356,15.1,1.1239027351140976,0.8086639216967991,1.5225761771202087,1.073649959904807,2.6402394235134126,1.5943120235488528,6.0,5.0,39.0,41.0,-4.4,81.0,0.0,1014.8,1.2,206.0,1159.0,1451.0,394.0
2021-01-05 14:00:00,,12.3,,14.6,1.1826237298193432,0.8947171092033386,1.5626463492711384,1.182986056804657,2.402744946025667,1.6240496933460236,6.0,5.0,39.0,41.75,-4.9,84.0,0.0,1014.5,1.0,218.0,1346.0,1622.0,433.0
2021-01-05 15:00:00,,13.7,,15.9,1.413837262562343,1.0530204290435428,1.916325501033238,1.4302240212758381,2.815334439277649,2.374061323347546,6.0,5.0,39.476190476190474,41.904761904761905,-4.6,82.0,0.0,1014.3,0.7,155.0,1432.0,1843.0,499.0
2021-01-05 16:00:00,,13.8,,16.2,2.359194727171035,1.4650233444713412,2.994669278462728,1.93281132266635,3.8652967725481306,2.695105927331107,6.0,5.0,39.76190476190476,42.0,-4.9,85.0,0.0,1014.2,1.3,219.0,1171.0,1250.0,481.0
2021-01-05 17:00:00,20.058531,15.7,23.18891,18.3,2.192848187685013,1.6377739906311035,2.6807376384735107,2.0796003001076833,3.272631508111954,2.6850606486910866,6.0,4.476190476190476,39.15,42.23809523809524,-4.4,81.0,0.0,1014.1,0.9,197.0,881.0,824.0,398.0
2021-01-05 18:00:00,27.844776,17.7,30.726119,20.9,1.7536132562728155,1.3261202603578568,2.223079556510562,1.6676820993423462,2.978213985761007,2.4541010558605194,4.904761904761905,3.2,39.0,43.0,-5.4,86.0,0.0,1014.1,1.1,207.0,713.0,745.0,350.0
2021-01-05 19:00:00,32.801533,24.8,35.416191,28.4,2.519438544909159,1.7156578926813035,3.1736295904432024,2.0781035820643106,3.926832142330351,2.6417518172945296,4.0,2.3333333333333335,39.333333333333336,43.333333333333336,-5.0,77.0,0.0,1014.0,1.4,191.0,623.0,603.0,307.0
2021-01-05 20:00:00,25.65995,28.6,28.410756,32.2,1.6808221964609056,1.2670430172057379,2.0983700922557285,1.5502098032406397,2.549506272588457,2.004542793546404,3.5238095238095237,2.0,39.04761904761905,43.61904761904762,-5.8,82.0,0.0,1014.0,2.0,205.0,481.0,511.0,240.0
2021-01-05 21:00:00,29.147755,24.2,31.326768,26.7,1.4899431765079498,0.9416276557104928,1.8492119312286377,1.1409977532568432,2.6452103734016417,1.4931504187129794,4.0,2.8095238095238093,38.75,41.333333333333336,-5.5,81.0,0.0,1013.5,1.8,197.0,398.0,509.0,212.0
2021-01-05 22:00:00,18.802996,26.4,20.542682,28.2,1.217853063628787,0.733936470746994,1.5128301892961775,0.9132678806781769,1.9847527288255238,1.2147288143634796,4.428571428571429,3.8,38.80952380952381,41.0,-5.9,83.0,0.0,1013.0,2.0,209.0,282.0,384.0,155.0
2021-01-05 23:00:00,17.524494,22.3,18.933163,23.6,0.7297689403806414,0.46959214693024043,0.9106608544077192,0.598066630817595,1.1618120187804812,0.8363084807282403,5.0,4.0,38.523809523809526,40.04761904761905,-4.5,75.0,0.0,1012.7,1.4,213.0,183.0,154.0,81.0
2021-01-06 00:00:00,19.910093,15.8,20.754666,16.8,0.5016610650789171,0.3807819741112845,0.6413429124014718,0.4824412365754445,0.8708629962943849,0.7239392626853216,5.0,4.0,37.19047619047619,38.095238095238095,-4.3,70.0,0.0,1012.4,1.1,124.0,96.0,84.0,44.0
2021-01-06 01:00:00,10.670341,12.2,11.646751,12.9,0.42982486486434934,0.35010702978997005,0.5243482828140259,0.442630444254194,0.6502130195498467,0.6677855352560679,5.0,4.0,37.05,38.476190476190474,-5.1,80.0,0.0,1011.7,0.8,211.0,34.0,41.0,28.0
2021-01-06 02:00:00,10.264653,8.1,10.968391,8.5,0.3043719558488755,0.23570831616719565,0.39135142876988366,0.29992237261363436,0.5071563621362051,0.3625330101876032,5.0,3.9523809523809526,37.476190476190474,39.95238095238095,-4.9,75.0,0.0,1011.3,1.2,190.0,36.0,32.0,13.0
2021-01-06 03:00:00,8.590981,6.5,8.767427,6.8,0.28700684365772067,0.24845013096928598,0.3703209672655378,0.31800810918211936,0.5433432701088133,0.46708717867732047,4.285714285714286,2.95,38.76190476190476,41.8,-5.8,80.0,0.0,1010.8,0.9,204.0,22.0,26.0,16.0
2021-01-06 04:00:00,5.094991,5.6,5.692616,5.7,0.28687011840797605,0.20022530924706233,0.3783986327194032,0.26439391502312254,0.5319887669313521,0.371823903350603,3.619047619047619,2.0,38.476190476190474,42.0,-5.9,77.0,0.0,1010.4,1.5,202.0,32.0,37.0,17.0
2021-01-06 05:00:00,4.600229,4.1,5.230537,4.1,0.2775984974134536,0.19581922463008336,0.37883357065064566,0.28434343494120096,0.5430523128736586,0.5375000869943982,3.0,1.619047619047619,38.76190476190476,42.0,-6.7,81.0,0.0,1009.8,1.8,201.0,108.0,123.0,23.0
2021-01-06 06:00:00,7.647974,3.8,7.841217,3.9,0.3909125417470932,0.2574976228532337,0.5287191540002822,0.40148473779360455,0.8698129042983055,0.8836463498217719,2.3,1.0,38.9,41.95238095238095,-7.4,82.0,0.0,1009.4,2.3,211.0,533.0,764.0,108.0
2021-01-06 07:00:00,6.777019,3.4,7.345669,3.5,0.5663753563449496,0.3340422156311217,0.7646680644580296,0.47184615759622484,1.2836317760603768,0.8456865052382151,2.0,1.0,39.0,41.666666666666664,-8.2,84.0,0.0,1009.1,1.8,214.0,1039.0,1297.0,281.0
2021-01-06 08:00:00,8.479723,3.5,9.730582,3.9,0.7877908178738185,0.47036366909742355,1.1122116872242518,0.7003157198429107,1.91543409937904,1.2913247168064117,2.0,1.0,39.0,41.5,-8.7,86.0,0.0,1008.7,1.9,209.0,1294.0,1336.0,393.0
2021-01-06 09:00:00,9.54971,4.8,11.460672,6.5,0.80919881661733,0.49706444711912245,1.2138621920631045,0.7470552325248718,2.46038289864858,1.346587862287249,1.4761904761904763,1.0,38.38095238095238,40.857142857142854,-8.9,85.0,0.0,1008.1,1.9,209.0,1008.0,1224.0,320.0
2021-01-06 10:00:00,16.445179,6.7,18.377481,9.0,0.8252810776233673,0.5527219814913613,1.16549753844738,0.8543970783551534,2.353788012266159,1.9408893812270391,1.45,1.0,38.05,40.61904761904762,-9.3,86.0,0.0,1007.7,2.1,211.0,1006.0,1294.0,299.0
2021-01-06 11:00:00,13.219546,8.7,17.058284,12.0,0.9371801813443502,0.6925056605111986,1.2734390468824477,1.0065842526299613,2.3912444625582014,2.0497244142350697,1.9523809523809523,1.0,38.0,40.0,-9.6,85.0,0.0,1006.9,0.6,188.0,1029.0,1236.0,337.0
2021-01-06 12:00:00,17.857521,9.5,25.088877,15.7,1.2807972033818562,0.759240311384201,1.6754261141731626,1.0585653424263,2.670113126436869,2.24297091960907,2.0,1.4,37.42857142857143,39.05,-8.3,81.0,0.0,1006.4,1.2,210.0,1095.0,1297.0,364.0
2021-01-06 13:00:00,18.364342,11.3,22.572808,20.9,1.202901874269758,0.8304922552335829,1.6367631866818382,1.1683376232783,2.7758865526744296,2.144537028812227,2.0,1.0,37.04761904761905,39.857142857142854,-8.6,80.0,0.0,1005.7,0.5,242.0,1154.0,1402.0,412.0
2021-01-06 14:00:00,19.512157,13.1,24.510291,22.6,1.343224775223505,1.032384523323604,2.044530068125044,1.5278743931225367,4.098367838632493,3.272430005527678,1.6666666666666667,0.6666666666666666,37.04761904761905,40.0,-7.9,72.0,0.0,1005.0,1.3,180.0,1383.0,1677.0,462.0
2021-01-06 15:00:00,22.366249,14.1,26.841279,22.3,1.5857182647052563,1.0771981222288949,2.3145127296447754,1.6569112482525052,4.358574177089491,3.406410887127831,1.0,0.0,37.1578947368421,40.333333333333336,-8.0,73.0,0.0,1004.6,2.1,210.0,1522.0,1879.0,543.0
2021-01-06 16:00:00,21.807213,15.4,29.378346,23.9,1.8939687581289382,1.4436230659484863,2.458070056779044,1.9260436773300171,3.4587199801490423,2.93826202750206,1.0,0.0,38.0,40.65,-7.6,70.0,0.0,1004.3,1.5,198.0,1202.0,1208.0,458.0
2021-01-06 17:00:00,23.212349,17.4,32.24865,29.8,2.273322141170502,1.726376244000026,2.8135013818740844,2.1869910047167824,3.7319623947143556,2.987762133280436,0.05,,38.0,40.57142857142857,-10.0,76.0,0.0,1003.8,1.1,211.0,911.0,888.0,390.0
2021-01-06 18:00:00,25.648399,21.2,30.285575,35.5,2.1079069309764438,1.505362561770848,2.6874763237105475,1.9141302279063634,3.600375519858466,2.5109920785540627,0.0,,38.0,41.57142857142857,-8.9,74.0,0.0,1003.5,0.7,194.0,710.0,657.0,323.0
2021-01-06 19:00:00,35.320274,26.3,39.109104,34.9,2.0694961746533713,1.7286187069756644,2.529716670513153,2.1172851153782437,2.8739557332462735,2.621734721320016,0.0,,38.05555555555556,41.95238095238095,-8.8,74.0,0.0,1003.3,1.1,208.0,614.0,582.0,309.0
2021-01-06 20:00:00,33.221455,29.8,36.476924,36.3,2.5105608304341636,1.829654335975647,3.1078457718803767,2.1951782584190367,3.835941269284203,2.5404678165912626,0.0,,38.0,42.0,-9.6,74.0,0.0,1003.1,0.6,155.0,483.0,476.0,248.0
2021-01-06 21:00:00,28.016031,28.3,30.434091,33.2,2.0942344722293673,1.982472334589277,2.523324449857076,2.3142119475773404,2.972346924600147,2.6631594044821605,,,38.0,42.0,-10.4,75.0,0.0,1003.0,0.1,18.0,378.0,509.0,186.0
2021-01-06 22:00:00,35.191051,29.4,37.063537,32.9,2.1090805292129517,1.7297161022822063,2.5189480543136598,2.0078000057311285,3.04298357963562,2.2489370845613026,,,38.0,41.476190476190474,-10.0,76.0,0.0,1002.5,0.4,253.0,279.0,371.0,134.0
2021-01-06 23:00:00,35.562202,30.8,36.571147,33.1,1.556147861480713,1.1218415413584029,1.8422755777835846,1.3233553341456823,1.9484100103378297,1.5263953038624354,,,38.0,40.476190476190474,-9.0,72.0,0.0,1002.3,1.4,194.0,167.0,163.0,84.0
2021-01-07 00:00:00,29.543077,32.3,30.866298,34.1,1.0033757175718034,0.9143121421337128,1.2026061216990154,1.05642731487751,1.3398051432200841,1.1221677660942078,,,37.333333333333336,40.0,-8.6,70.0,0.0,1001.9,0.9,89.0,104.0,90.0,49.0
2021-01-07 01:00:00,25.553537,26.5,26.564572,27.5,0.7530206385112944,0.7328426610855829,0.913136587256477,0.8435612462815785,0.9971262103035337,1.0251613032250178,,,37.23809523809524,40.0,-8.2,69.0,0.0,1001.4,0.6,126.0,37.0,40.0,20.0
2021-01-07 02:00:00,18.016909,17.9,18.588054,18.6,0.47411849810963586,0.429032081649417,0.5697894323439825,0.5241949700173878,0.7239158153533936,0.6841554045677185,,,37.142857142857146,40.0,-8.9,67.0,0.0,1001.3,0.5,236.0,22.0,32.0,19.0
2021-01-07 03:00:00,11.445555,13.5,11.743421,13.8,0.328504441678524,0.27271737083792685,0.41319524943828584,0.34160894379019735,0.4417481780052185,0.46131795942783355,,,37.05,39.3,-9.8,74.0,0.0,1000.9,0.8,209.0,14.0,24.0,10.0
2021-01-07 04:00:00,5.452243,9.9,5.923599,9.9,0.25679310588609605,0.2095101572573185,0.3376785772187369,0.2682557307183743,0.4017758781001681,0.3953727103769779,,,37.0,39.4,-9.7,72.0,0.0,1000.7,0.4,192.0,29.0,30.0,13.0
2021-01-07 05:00:00,8.0901,6.0,8.636743,5.8,0.24631046113513766,0.17581062870366232,0.35442396998405457,0.267421271829378,0.6234179437160492,0.6511529691162563,,,37.142857142857146,39.714285714285715,-9.8,72.0,0.0,1000.5,0.6,163.0,95.0,113.0,28.0
2021-01-07 06:00:00,4.910611,3.7,5.334127,3.7,0.4350739965836207,0.2865033100048701,0.6723062027068365,0.40216081341107685,1.4929207591783433,0.8330829044183096,,,37.04761904761905,38.57142857142857,-10.3,74.0,0.0,1000.6,0.3,66.0,519.0,740.0,107.0
2021-01-07 07:00:00,5.491597,2.8,6.24204,3.0,0.8210814505815506,0.5941089405899956,1.2239601105451583,0.8812351510638282,2.2297785103321077,1.717075682821728,,,37.7,38.23809523809524,-11.1,76.0,0.0,1000.4,0.4,347.0,1115.0,1423.0,270.0
2021-01-07 08:00:00,12.093316,3.3,15.583346,3.9,2.085798905009315,1.0185627560866506,2.9801204942521595,1.4066837367258573,4.281878573553903,2.366203646910818,,,37.04761904761905,39.05263157894737,-10.6,73.0,0.0,1000.5,1.0,134.0,1307.0,1349.0,385.0
2021-01-07 09:00:00,20.720896,6.8,27.037084,8.8,2.156304677327474,1.4146556173052107,3.115424553553263,1.9417033479327248,5.726703155608404,3.926650291397458,,,37.23809523809524,39.0,-10.5,76.0,0.0,1000.7,0.4,356.0,964.0,1214.0,268.0
2021-01-07 10:00:00,35.118652,13.5,40.917672,19.3,2.5625805173601424,1.661033794993446,3.3569752602350142,2.1974640914372037,4.836237317039853,3.454411336353847,,,37.19047619047619,38.666666666666664,-9.9,73.0,0.0,1000.7,0.6,141.0,1030.0,1250.0,311.0
2021-01-07 11:00:00,35.66692,20.9,45.481626,30.5,2.099086830490514,1.5809541032427834,2.722646713256836,2.0216553949174427,3.92725554265474,3.1332304818289622,,,37.0,37.04761904761905,-9.2,67.0,0.0,1000.1,0.8,172.0,1104.0,1308.0,404.0
2021-01-07 12:00:00,41.637543,26.4,49.043943,37.0,2.5393180960700628,1.267349961400032,3.4015507584526423,1.6072777330875396,6.7978849183945425,2.7651392221450806,0.0,0.0,37.333333333333336,35.7,-10.0,70.0,0.0,999.8,0.8,40.0,1120.0,1263.0,408.0
2021-01-07 13:00:00,36.206429,28.1,41.844683,38.2,2.2628591117404757,1.3106419954981123,3.069272302445911,1.7087853295462472,5.207430135636103,3.0581478618440174,0.42857142857142855,0.19047619047619047,38.38095238095238,35.57142857142857,-8.9,68.0,0.0,999.5,1.8,93.0,1244.0,1507.0,482.0
2021-01-07 14:00:00,37.748928,27.1,48.255008,34.5,3.437180836995443,2.1896315756298246,4.596157448632376,2.9253814220428467,6.858147416796003,4.797649338131859,0.23809523809523808,0.0,38.095238095238095,38.142857142857146,-10.2,73.0,0.0,999.2,0.2,60.0,1436.0,1689.0,469.0
2021-01-07 15:00:00,37.030251,24.6,46.699333,31.0,4.519996082782745,3.293075096039545,5.825619316101074,4.24375547681536,7.809587740898133,5.65039248693557,0.0,,38.0,38.95238095238095,-10.7,74.0,0.0,999.2,0.5,165.0,1506.0,1803.0,520.0
